Wall time,Step,Value
1725888517.1640627,1,0.018795393407344818
1725893422.4076889,2,0.018753837794065475
1725897832.2064476,3,0.0187360979616642
1725901855.8583977,4,0.01840093731880188
1725905749.6321912,5,0.017025833949446678
1725909775.0211372,6,0.017415698617696762
1725913819.3646982,7,0.01555670890957117
1725917386.37016,8,0.01662025786936283
1725921140.582215,9,0.0
1725924719.681958,10,0.010081772692501545
1725928362.625949,11,0.011555769480764866
1725931978.9160247,12,0.0145005127415061
1725935471.1450427,13,0.011395245790481567
1725938957.7416358,14,0.023420067504048347
1725942458.474225,15,0.030496064573526382
1725945974.6000407,16,0.03180297091603279
1725949423.4019985,17,0.035579290241003036
1725952948.126092,18,0.03730463981628418
1725956411.701424,19,0.04064927622675896
1725959951.636033,20,0.04006943106651306
1725963560.5443764,21,0.0424017570912838
1725967138.1197686,22,0.04605092108249664
1725970751.5122752,23,0.045515432953834534
1725974652.247583,24,0.04647492244839668
1725978776.7415674,25,0.04737745225429535
1725982703.7147067,26,0.04953631013631821
1725986529.4408188,27,0.04955192655324936
1725990273.0907037,28,0.048887014389038086
1725994010.562094,29,0.05166102945804596
1725997723.8084574,30,0.049437981098890305
1726001444.2349694,31,0.05148369446396828
1726005424.3518116,32,0.05488010123372078
1726009163.3513844,33,0.051197852939367294
1726012865.1873271,34,0.051641762256622314
1726016531.8583956,35,0.05367257446050644
1726020282.8307135,36,0.05831904336810112
1726024029.6984878,37,0.05870773643255234
1726027707.2419958,38,0.056060321629047394
1726031463.2856019,39,0.05990004539489746
1726035243.6812646,40,0.05682314932346344
1726039032.9633946,41,0.05596925690770149
1726042770.155725,42,0.05472974106669426
1726046507.5019336,43,0.060285139828920364
1726050567.2802136,44,0.06235038489103317
1726054697.9039805,45,0.05680374056100845
1726058676.832146,46,0.059787195175886154
1726062372.6892774,47,0.05951427295804024
1726066310.144256,48,0.061148740351200104
1726070368.2968068,49,0.06034711003303528
1726074003.0546446,50,0.05762941762804985
1726077604.5770485,51,0.06489817053079605
1726081263.752339,52,0.06257745623588562
1726084826.0990036,53,0.06115427613258362
1726088354.6697958,54,0.06681842356920242
1726091929.0125482,55,0.06178717687726021
1726095497.683217,56,0.06587383896112442
1726099096.270015,57,0.06470640003681183
1726102636.1862547,58,0.06416216492652893
1726106248.6484518,59,0.06368295848369598
1726109856.2487235,60,0.06225196272134781
1726113441.9235992,61,0.06570074707269669
1726116984.5813248,62,0.06816475093364716
1726120527.7455614,63,0.06804794073104858
1726124142.1238766,64,0.06788273900747299
1726127735.4413886,65,0.07111423462629318
1726131342.690273,66,0.06999502331018448
1726134872.6689963,67,0.0687803402543068
1726138608.6525834,68,0.07232870161533356
1726142022.116464,69,0.07185803353786469
1726145412.1694431,70,0.07476302236318588
1726148830.1430821,71,0.07159566134214401
1726152184.1992357,72,0.07288379967212677
1726155557.8688061,73,0.0713624507188797
1726158923.0131197,74,0.07578769326210022
1726162228.5201583,75,0.07252475619316101
1726165633.6462662,76,0.07293809205293655
1726168987.401528,77,0.07445789873600006
1726172352.3791926,78,0.07151234894990921
1726175721.9255443,79,0.0756414458155632
1726179090.6441107,80,0.0715477243065834
1726182449.6213696,81,0.07526377588510513
1726185890.0163796,82,0.07833114266395569
1726189242.1094422,83,0.07446815818548203
1726192601.2520592,84,0.07670675218105316
1726195922.45843,85,0.07632862031459808
1726199226.646505,86,0.07999511063098907
1726202586.8712652,87,0.07419688254594803
1726205878.2297726,88,0.07604017853736877
1726209169.0187998,89,0.08169671148061752
1726212459.2830439,90,0.07789688557386398
1726215756.0872827,91,0.08081386238336563
1726219104.1294124,92,0.08210591226816177
1726222534.6064794,93,0.08156762272119522
1726225971.963732,94,0.08064454793930054
1726229430.1888263,95,0.0804276242852211
1726232904.85675,96,0.07629934698343277
1726236413.3773098,97,0.07605218887329102
1726239883.9741764,98,0.08029013127088547
1726243306.8201044,99,0.08137594163417816
1726246713.716016,100,0.08412636071443558
1726250097.2360282,101,0.08533857762813568
1726253410.4882915,102,0.08559633791446686
1726256774.301367,103,0.08629083633422852
1726260232.5809395,104,0.0846334919333458
1726263787.1267297,105,0.08334742486476898
1726267333.4310958,106,0.08616514503955841
1726270897.2225053,107,0.08498723804950714
1726274584.5981941,108,0.08632010966539383
1726278192.825975,109,0.08961813896894455
1726281820.6779287,110,0.09060053527355194
1726285469.942027,111,0.08872559666633606
1726289034.5062087,112,0.09026157855987549
1726292600.9803321,113,0.08952663093805313
1726296175.6263554,114,0.08785101026296616
1726299703.961039,115,0.09152081608772278
1726303216.8261936,116,0.0961325541138649
1726306851.039621,117,0.09075113385915756
1726310376.299729,118,0.09068477153778076
1726313979.3406315,119,0.09082120656967163
1726317630.0402277,120,0.09655433148145676
1726321212.2116766,121,0.09536752104759216
1726324641.330854,122,0.09671439230442047
1726328217.9413755,123,0.10107747465372086
1726331790.2880802,124,0.0983893945813179
1726335357.8241787,125,0.10117091983556747
1726338949.916771,126,0.09856659919023514
1726342447.8486197,127,0.09652344882488251
1726346036.5084732,128,0.0984531044960022
1726349723.6793609,129,0.09610453248023987
1726353711.5658553,130,0.09889733046293259
1726357634.7508497,131,0.09918589890003204
1726361533.8942053,132,0.10477522760629654
1726365536.2389822,133,0.0994766503572464
1726369470.2843332,134,0.09464962035417557
1726373847.180239,135,0.10103972256183624
1726377956.5833344,136,0.10341126471757889
1726382038.7546732,137,0.1043364554643631
1726385402.1081986,138,0.10628306120634079
1726388745.630762,139,0.10007429867982864
1726392124.7391005,140,0.10411174595355988
1726395534.7866838,141,0.10442688316106796
1726398948.4491775,142,0.1066059023141861
1726402365.3921938,143,0.10452829301357269
1726405767.6772356,144,0.10075610876083374
1726409052.7370636,145,0.11253926903009415
1726412473.5705602,146,0.10921867936849594
1726415909.1588879,147,0.10907267034053802
1726419354.816386,148,0.1123693436384201
1726422780.7946763,149,0.10272238403558731
1726426201.0273192,150,0.10548598319292068
1726429631.8992684,151,0.10900972783565521
1726433054.1389365,152,0.10662131011486053
1726436482.5072272,153,0.114535391330719
1726439911.6139622,154,0.11111456900835037
1726443346.5604625,155,0.11245855689048767
1726446778.9488044,156,0.1088370829820633
1726450225.3020794,157,0.11776665598154068
1726453677.7556498,158,0.11071044206619263
1726457109.5779192,159,0.11237762868404388
1726460581.443243,160,0.11380351334810257
1726464026.9351544,161,0.11033182591199875
1726467483.816382,162,0.11497163027524948
1726470949.2380245,163,0.11233556270599365
1726474432.2117805,164,0.11554064601659775
1726477904.2519436,165,0.11696302145719528
1726481548.4469538,166,0.1145971342921257
1726484935.968095,167,0.11437470465898514
