Wall time,Step,Value
1726497201.6319494,1,0.031463149935007095
1726497887.4960976,2,0.03683880716562271
1726498581.4936059,3,0.04044831916689873
1726499290.6346169,4,0.042400751262903214
1726499985.5821393,5,0.049432117491960526
1726500690.4096293,6,0.04996412247419357
1726501387.2398102,7,0.060154449194669724
1726502068.4534903,8,0.06444494426250458
1726502766.869131,9,0.06930048018693924
1726503458.6372588,10,0.07481032609939575
1726504156.227303,11,0.08587408065795898
1726504850.9148097,12,0.09260039776563644
1726505546.6602924,13,0.10535888373851776
1726506241.783649,14,0.10966181755065918
1726506922.5954614,15,0.11995706707239151
1726507615.1656907,16,0.1307753175497055
1726508311.7167208,17,0.13628055155277252
1726508984.8092637,18,0.14131924510002136
1726509681.3215747,19,0.14180104434490204
1726510386.239209,20,0.1450202465057373
1726511082.9663835,21,0.1439608484506607
1726511777.363781,22,0.14910510182380676
1726512455.3655872,23,0.1502152383327484
1726513146.5757208,24,0.13758474588394165
1726513829.5409353,25,0.14771567285060883
1726514521.2557323,26,0.1444752961397171
1726515205.646517,27,0.14309550821781158
1726515893.9970329,28,0.14377084374427795
1726516581.4363625,29,0.14480194449424744
1726517272.685105,30,0.14452922344207764
1726517955.9136586,31,0.13797521591186523
1726518662.8756115,32,0.14390073716640472
1726519358.5367167,33,0.14401283860206604
1726520054.342619,34,0.13248136639595032
1726520752.6195369,35,0.12949374318122864
1726521453.9346526,36,0.13234621286392212
1726522137.379234,37,0.13647368550300598
1726522825.8406668,38,0.13114510476589203
1726523515.0353777,39,0.13763217628002167
1726524198.2446609,40,0.13512353599071503
1726524914.8128524,41,0.13304735720157623
1726525596.9239113,42,0.13625825941562653
1726526278.2503014,43,0.1355760246515274
1726526947.2556167,44,0.13057230412960052
1726527644.8580737,45,0.13157857954502106
1726528343.6875787,46,0.12762022018432617
1726529031.357522,47,0.1260230839252472
1726529723.3320796,48,0.12261497974395752
1726530383.3234615,49,0.13390038907527924
1726531072.8808584,50,0.1355859786272049
1726531778.213466,51,0.1334061324596405
1726532487.3850393,52,0.1295083612203598
1726533183.3616245,53,0.1266656219959259
1726533848.6748846,54,0.1250593364238739
1726534535.7067816,55,0.12429307401180267
1726535242.2950914,56,0.12707118690013885
1726535948.7663682,57,0.1230916976928711
1726536633.8460367,58,0.12693248689174652
1726537308.7185404,59,0.12280774861574173
1726538015.2507472,60,0.1285831779241562
1726538718.5601807,61,0.12027373909950256
1726539417.8559928,62,0.12729348242282867
1726540120.138054,63,0.12885881960391998
1726540792.4692993,64,0.11877062171697617
